date,state,state_name,is_swing,trump_pct,trump_hi,trump_lo,dem_pct,dem_hi,dem_lo,dem_candidate,kennedy_pct,kennedy_hi,kennedy_lo,trump_lead
2024-04-02,AZ,Arizona,True,44.09595,46.289815,41.850305,38.96975,41.49961499999999,36.389619999999994,Biden,9.921335,12.4524275,7.219088,5.126200000000004
2024-04-03,AZ,Arizona,True,44.11655,46.254882499999994,41.847775,39.37855,42.1023,36.8352875,Biden,9.56554,12.250702499999996,6.8269899999999994,4.7379999999999995
2024-04-04,AZ,Arizona,True,44.06155,46.1941975,41.688995000000006,39.50355,41.9511425,37.0279175,Biden,9.926725,12.547385,7.44105925,4.558
2024-04-05,AZ,Arizona,True,43.98255,46.23256,41.5558025,39.50075,42.215452500000005,36.740675,Biden,9.878825,12.55841,7.46859225,4.481800000000007
2024-04-06,AZ,Arizona,True,43.91315,46.329625,41.47779250000001,39.42445,41.968415,36.7641375,Biden,10.23055,12.953167499999998,7.5038445,4.4887000000000015
2024-04-07,AZ,Arizona,True,43.94,46.356092499999995,41.5700525,39.385850000000005,41.954539999999994,36.6121075,Biden,10.24155,12.940455,7.56266025,4.554149999999993
2024-04-08,AZ,Arizona,True,43.799949999999995,46.14981,41.3460675,39.2767,41.996315,36.54315,Biden,10.4303,13.248137499999997,7.77780025,4.523249999999997
2024-04-09,AZ,Arizona,True,43.729600000000005,46.0701,41.35827,39.41305,42.031205,36.699974999999995,Biden,10.3495,13.161312499999996,7.758429250000001,4.3165500000000065
2024-04-10,AZ,Arizona,True,43.67385,46.094784999999995,41.21513,39.3856,41.978784999999995,36.9785725,Biden,10.44515,13.1832225,7.64144125,4.288250000000005
2024-04-11,AZ,Arizona,True,43.7415,45.996455,41.176582499999995,38.94675,41.6600125,36.247787499999994,Biden,10.34675,13.1219075,7.796222499999999,4.7947500000000005
2024-04-12,AZ,Arizona,True,43.7164,46.0995125,41.209845,38.83855,41.454044999999994,35.9731775,Biden,10.4502,13.15510249999999,7.73204575,4.877850000000002
2024-04-13,AZ,Arizona,True,43.68035,46.3634675,41.0939825,38.963350000000005,41.6528975,36.25914,Biden,9.941505,12.7181875,7.1240655,4.716999999999992
2024-04-14,AZ,Arizona,True,43.577200000000005,46.17986249999999,41.01307499999999,39.09795,41.874914999999994,36.343365000000006,Biden,9.48449,12.157592499999998,6.69807825,4.4792500000000075
2024-04-15,AZ,Arizona,True,43.55375,45.94025,41.04711,39.06675,41.72581749999999,36.36647,Biden,9.748235,12.285522499999995,7.30773575,4.487000000000002
2024-04-16,AZ,Arizona,True,43.11395,45.4804575,40.7726325,38.71145,41.141935,35.9718775,Biden,10.28745,12.7044925,7.918469249999999,4.402500000000003
2024-04-17,AZ,Arizona,True,43.25805,45.60218749999999,40.9067575,38.5576,41.03466999999999,36.0941325,Biden,10.33225,12.807125,7.845946499999999,4.7004499999999965
2024-04-18,AZ,Arizona,True,43.36645,45.682984999999995,40.891795,38.72645,41.08397,36.0966625,Biden,10.08455,12.6635175,7.7580925,4.640000000000001
2024-04-19,AZ,Arizona,True,43.3671,45.683944999999994,40.964422500000005,38.6043,41.3058175,35.807494999999996,Biden,10.12365,12.57765,7.703335000000001,4.762799999999999
2024-04-20,AZ,Arizona,True,43.216899999999995,45.684525,40.70962,38.42135,41.15164,35.4856875,Biden,10.10225,12.573024999999998,7.7303325,4.795549999999999
2024-04-21,AZ,Arizona,True,43.0306,45.466235,40.5091225,38.27755,41.03796,35.42461,Biden,10.3825,12.895194999999998,7.92248175,4.753050000000002
2024-04-22,AZ,Arizona,True,42.66589999999999,45.05164,39.991835,38.53245,41.210655,35.624795,Biden,10.54355,13.0637775,7.96861075,4.133449999999996
2024-04-23,AZ,Arizona,True,42.66405,45.19146,39.90909,38.512649999999994,41.188495,35.669435,Biden,10.5202,13.195547499999996,7.8644435,4.1514000000000095
2024-04-24,AZ,Arizona,True,43.4372,45.62499,40.9877975,38.9374,41.42322,36.297092500000005,Biden,9.823615,12.334204999999995,7.259152500000001,4.4998000000000005
2024-04-25,AZ,Arizona,True,43.217,45.6482575,40.5991175,38.93715,41.546232499999995,36.16471,Biden,9.91909,12.3539375,7.41103975,4.279849999999996
2024-04-26,AZ,Arizona,True,43.1841,45.5143375,40.9278025,39.62220000000001,42.306684999999995,37.147337500000006,Biden,9.792755,12.481334999999998,7.2692965,3.5618999999999943
2024-04-27,AZ,Arizona,True,43.18165,45.5562275,40.76234,39.7302,42.4970575,37.0417625,Biden,9.70865,12.2279,7.065229250000001,3.451449999999994
2024-04-28,AZ,Arizona,True,43.2991,45.79112249999999,40.961347499999995,39.6196,42.3136575,36.83319,Biden,10.1112,12.802565,7.66001375,3.6795000000000044
2024-04-29,AZ,Arizona,True,43.5008,46.0146725,41.0168225,39.58045,42.263164999999994,36.81691250000001,Biden,9.80008,12.465715,7.17716675,3.920349999999999
2024-04-30,AZ,Arizona,True,42.97595,44.890787499999995,40.9165675,39.8144,42.0632025,37.63389250000001,Biden,10.94265,12.9253475,8.90877525,3.1615499999999983
2024-05-01,AZ,Arizona,True,43.054550000000006,45.2118675,41.0577075,39.83065,42.150085,37.651635,Biden,10.75175,12.861604999999994,8.709593,3.2239000000000075
2024-05-02,AZ,Arizona,True,42.85995,44.877905,40.7562275,39.74315,42.16011,37.52567499999999,Biden,10.57485,12.787005,8.50015325,3.116799999999998
2024-05-03,AZ,Arizona,True,43.047799999999995,45.225795,40.73968,39.76005,42.32687249999999,37.30941250000001,Biden,10.27285,12.4168475,8.227257999999999,3.2877499999999955
2024-05-04,AZ,Arizona,True,43.011,45.342445,40.874575,39.80345,42.3689875,37.51258,Biden,10.27875,12.511805,8.04125625,3.207550000000005
2024-05-05,AZ,Arizona,True,43.097350000000006,45.1675125,40.7063175,39.7922,42.33674,37.30507,Biden,10.37925,12.682975,8.14590375,3.3051500000000047
2024-05-06,AZ,Arizona,True,42.9113,44.98925,40.5870925,39.71275,42.21355,37.2008175,Biden,10.58015,12.938627499999996,8.213255499999999,3.1985499999999973
2024-05-07,AZ,Arizona,True,42.52685,44.78086,40.29371999999999,39.70165,42.123830000000005,37.31399,Biden,10.97615,13.136342499999998,8.708310249999998,2.8252000000000024
2024-05-08,AZ,Arizona,True,42.438,44.6680625,40.1112675,39.9888,42.547140000000006,37.6496325,Biden,10.76745,13.040712499999998,8.580679500000002,2.4492000000000047
2024-05-09,AZ,Arizona,True,42.42795,44.587397499999994,40.03167,39.864999999999995,42.400679999999994,37.45077500000001,Biden,10.89715,13.106552499999996,8.72249,2.562950000000008
2024-05-10,AZ,Arizona,True,42.390699999999995,44.604005,40.0159875,39.9054,42.4829925,37.3111925,Biden,10.8962,13.102302499999997,8.75958725,2.485299999999995
2024-05-11,AZ,Arizona,True,42.3077,44.6846025,40.06835000000001,39.97885,42.671135,37.487685000000006,Biden,10.7988,13.0680225,8.421098,2.3288499999999956
2024-05-12,AZ,Arizona,True,42.28965,44.627399999999994,39.76900249999999,39.9573,42.65283,37.358127499999995,Biden,10.83555,13.246262499999998,8.49903725,2.3323500000000053
2024-05-13,AZ,Arizona,True,42.74575,44.9792975,40.590195,39.336,41.70106,36.80043500000001,Biden,10.2955,12.431214999999996,8.17957075,3.4097500000000025
2024-05-14,AZ,Arizona,True,42.8316,44.977065,40.58085,39.26635,41.6403325,36.876115,Biden,10.3388,12.41151,8.2432065,3.565249999999999
2024-05-15,AZ,Arizona,True,42.9403,45.2068225,40.76546,39.2884,41.82796,36.8830725,Biden,10.38065,12.370857499999996,8.16185225,3.6518999999999977
2024-05-16,AZ,Arizona,True,42.72955,44.972784999999995,40.3922375,39.235,41.648715,36.74008,Biden,10.2174,12.33112,7.94749375,3.494550000000004
2024-05-17,AZ,Arizona,True,42.77435,45.24541249999999,40.4199175,39.21585,41.7515425,36.84554249999999,Biden,9.96023,12.187862499999998,7.60391475,3.558499999999995
2024-05-18,AZ,Arizona,True,42.7817,45.3401075,40.522,39.24915,41.7250775,36.850925,Biden,9.98777,12.1638825,7.624126250000001,3.5325500000000005
2024-05-19,AZ,Arizona,True,42.29255,44.497902499999995,39.928245,38.2415,40.752745,35.619005,Biden,10.36505,12.658055,8.01568975,4.0510499999999965
2024-05-20,AZ,Arizona,True,42.277,44.56421,40.127075000000005,38.023700000000005,40.57343,35.572917499999996,Biden,10.0118,12.370902499999998,7.6821415,4.253299999999996
2024-05-21,AZ,Arizona,True,42.28975,44.42709,39.973225,38.2013,40.644499999999994,35.68645,Biden,10.3085,12.676047499999996,8.076712749999999,4.088449999999995
2024-05-22,AZ,Arizona,True,42.661649999999995,44.745732499999995,40.6903575,38.3512,40.465095,36.31158,Biden,10.48545,12.655935,8.42498675,4.310449999999996
2024-05-23,AZ,Arizona,True,42.5362,44.4878675,40.59704,38.198899999999995,40.2681125,36.13659,Biden,9.90122,11.924995,7.957506,4.337300000000006
2024-05-24,AZ,Arizona,True,42.71825,44.7032125,40.6010975,38.0226,40.199389999999994,35.995887499999995,Biden,9.82883,11.821392499999993,7.90375425,4.6956500000000005
2024-05-25,AZ,Arizona,True,42.7772,44.685215,40.742382500000005,38.14155,40.1862125,36.0190775,Biden,9.81872,11.874205,7.6962165,4.635649999999998
